,날짜,현지시각,시가,고가,저가,종가,거래량
0,20230621,152500,19246.0,19255.0,19231.0,19232.0,331
1,20230621,152000,19238.0,19260.0,19232.0,19245.0,700
2,20230621,151500,19224.0,19238.0,19221.0,19236.0,455
3,20230621,151000,19217.0,19229.0,19201.0,19224.0,377
4,20230621,150500,19215.0,19226.0,19204.0,19219.0,466
5,20230621,150000,19221.0,19224.0,19207.0,19217.0,288
6,20230621,145500,19226.0,19230.0,19214.0,19220.0,300
7,20230621,145000,19230.0,19240.0,19219.0,19226.0,454
8,20230621,144500,19216.0,19230.0,19202.0,19229.0,546
9,20230621,144000,19229.0,19229.0,19210.0,19214.0,450
10,20230621,143500,19243.0,19248.0,19220.0,19229.0,467
11,20230621,143000,19237.0,19249.0,19225.0,19243.0,463
12,20230621,142500,19259.0,19262.0,19236.0,19237.0,444
13,20230621,142000,19262.0,19273.0,19257.0,19258.0,586
14,20230621,141500,19229.0,19262.0,19219.0,19262.0,603
15,20230621,141000,19249.0,19259.0,19214.0,19230.0,971
16,20230621,140500,19259.0,19275.0,19242.0,19249.0,912
17,20230621,140000,19262.0,19266.0,19245.0,19258.0,663
18,20230621,135500,19247.0,19263.0,19226.0,19261.0,760
19,20230621,135000,19227.0,19256.0,19213.0,19244.0,897
20,20230621,134500,19246.0,19254.0,19221.0,19226.0,846
21,20230621,134000,19203.0,19247.0,19202.0,19244.0,1012
22,20230621,133500,19187.0,19212.0,19183.0,19202.0,709
23,20230621,133000,19206.0,19216.0,19183.0,19188.0,1086
24,20230621,132500,19213.0,19220.0,19198.0,19207.0,552
25,20230621,132000,19227.0,19235.0,19208.0,19213.0,506
26,20230621,131500,19203.0,19238.0,19202.0,19227.0,688
27,20230621,131000,19245.0,19246.0,19198.0,19206.0,1180
28,20230621,130500,19238.0,19250.0,19208.0,19246.0,946
29,20230621,130000,19243.0,19243.0,19234.0,19239.0,33
30,20230621,120000,19249.0,19253.0,19239.0,19249.0,263
31,20230621,115500,19235.0,19252.0,19228.0,19249.0,395
32,20230621,115000,19244.0,19246.0,19232.0,19236.0,267
33,20230621,114500,19245.0,19248.0,19234.0,19245.0,219
34,20230621,114000,19250.0,19255.0,19238.0,19245.0,307
35,20230621,113500,19237.0,19256.0,19234.0,19251.0,392
36,20230621,113000,19240.0,19249.0,19224.0,19239.0,472
37,20230621,112500,19237.0,19255.0,19235.0,19240.0,645
38,20230621,112000,19220.0,19247.0,19206.0,19236.0,1220
39,20230621,111500,19237.0,19239.0,19215.0,19220.0,896
40,20230621,111000,19246.0,19254.0,19233.0,19235.0,773
41,20230621,110500,19221.0,19258.0,19214.0,19244.0,1695
42,20230621,110000,19237.0,19244.0,19212.0,19220.0,1589
43,20230621,105500,19268.0,19271.0,19231.0,19238.0,1834
44,20230621,105000,19286.0,19289.0,19263.0,19267.0,1290
45,20230621,104500,19311.0,19312.0,19281.0,19286.0,892
46,20230621,104000,19311.0,19324.0,19294.0,19311.0,847
47,20230621,103500,19344.0,19344.0,19304.0,19312.0,1150
48,20230621,103000,19348.0,19359.0,19334.0,19347.0,926
49,20230621,102500,19363.0,19393.0,19338.0,19346.0,2220
50,20230621,102000,19321.0,19371.0,19320.0,19363.0,1816
51,20230621,101500,19293.0,19320.0,19285.0,19320.0,1285
52,20230621,101000,19284.0,19295.0,19268.0,19291.0,1440
53,20230621,100500,19339.0,19349.0,19275.0,19286.0,2200
54,20230621,100000,19369.0,19371.0,19330.0,19338.0,1199
55,20230621,095500,19366.0,19379.0,19315.0,19370.0,2165
56,20230621,095000,19305.0,19367.0,19284.0,19364.0,2244
57,20230621,094500,19291.0,19323.0,19279.0,19302.0,1940
58,20230621,094000,19371.0,19372.0,19285.0,19292.0,2631
59,20230621,093500,19324.0,19375.0,19301.0,19369.0,2996
60,20230621,093000,19301.0,19331.0,19284.0,19323.0,767
61,20230621,092500,19299.0,19329.0,19295.0,19302.0,1342
62,20230621,092000,19402.0,19402.0,19244.0,19299.0,2872
63,20230621,091500,19390.0,19414.0,19386.0,19400.0,155
64,20230621,030000,19338.0,19352.0,19337.0,19351.0,119
65,20230621,025500,19347.0,19348.0,19336.0,19340.0,53
66,20230621,025000,19334.0,19347.0,19330.0,19347.0,55
67,20230621,024500,19335.0,19335.0,19325.0,19332.0,82
68,20230621,024000,19340.0,19342.0,19333.0,19339.0,50
69,20230621,023500,19345.0,19347.0,19336.0,19336.0,24
70,20230621,023000,19352.0,19354.0,19345.0,19348.0,17
71,20230621,022500,19352.0,19353.0,19343.0,19344.0,28
72,20230621,022000,19345.0,19352.0,19343.0,19352.0,15
73,20230621,021500,19341.0,19346.0,19336.0,19341.0,34
74,20230621,021000,19345.0,19349.0,19341.0,19343.0,27
75,20230621,020500,19350.0,19356.0,19341.0,19341.0,62
76,20230621,020000,19342.0,19356.0,19342.0,19355.0,65
77,20230621,015500,19358.0,19358.0,19342.0,19342.0,30
78,20230621,015000,19347.0,19366.0,19347.0,19361.0,59
79,20230621,014500,19345.0,19355.0,19345.0,19348.0,28
80,20230621,014000,19353.0,19356.0,19344.0,19344.0,60
81,20230621,013500,19353.0,19361.0,19352.0,19357.0,41
82,20230621,013000,19371.0,19373.0,19353.0,19353.0,75
83,20230621,012500,19361.0,19372.0,19360.0,19369.0,119
84,20230621,012000,19340.0,19362.0,19339.0,19361.0,119
85,20230621,011500,19336.0,19341.0,19331.0,19340.0,43
86,20230621,011000,19345.0,19345.0,19330.0,19338.0,77
87,20230621,010500,19352.0,19357.0,19342.0,19345.0,105
88,20230621,010000,19339.0,19354.0,19335.0,19350.0,123
89,20230621,005500,19341.0,19347.0,19335.0,19340.0,63
90,20230621,005000,19342.0,19345.0,19335.0,19340.0,53
91,20230621,004500,19342.0,19346.0,19339.0,19343.0,104
92,20230621,004000,19345.0,19346.0,19333.0,19342.0,110
93,20230621,003500,19338.0,19343.0,19327.0,19343.0,126
94,20230621,003000,19325.0,19338.0,19320.0,19336.0,177
95,20230621,002500,19321.0,19326.0,19314.0,19323.0,107
96,20230621,002000,19310.0,19327.0,19305.0,19321.0,120
97,20230621,001500,19306.0,19321.0,19298.0,19308.0,348
98,20230621,001000,19303.0,19322.0,19302.0,19305.0,200
99,20230621,000500,19325.0,19326.0,19302.0,19303.0,277
100,20230621,000000,19322.0,19333.0,19322.0,19325.0,78
101,20230620,235500,19322.0,19323.0,19317.0,19321.0,137
102,20230620,235000,19321.0,19336.0,19320.0,19321.0,156
103,20230620,234500,19345.0,19347.0,19322.0,19322.0,243
104,20230620,234000,19341.0,19352.0,19341.0,19346.0,81
105,20230620,233500,19337.0,19353.0,19335.0,19342.0,250
106,20230620,233000,19334.0,19341.0,19323.0,19336.0,391
107,20230620,232500,19364.0,19366.0,19332.0,19333.0,419
108,20230620,232000,19357.0,19366.0,19351.0,19364.0,163
109,20230620,231500,19370.0,19371.0,19356.0,19358.0,244
110,20230620,231000,19389.0,19396.0,19368.0,19369.0,213
111,20230620,230500,19367.0,19396.0,19367.0,19390.0,323
112,20230620,230000,19355.0,19376.0,19348.0,19370.0,245
113,20230620,225500,19360.0,19368.0,19336.0,19357.0,427
114,20230620,225000,19382.0,19387.0,19355.0,19363.0,390
115,20230620,224500,19369.0,19396.0,19368.0,19381.0,353
116,20230620,224000,19373.0,19388.0,19367.0,19371.0,333
117,20230620,223500,19360.0,19388.0,19343.0,19376.0,722
118,20230620,223000,19384.0,19389.0,19354.0,19358.0,554
119,20230620,222500,19398.0,19405.0,19378.0,19384.0,700
120,20230620,222000,19430.0,19434.0,19396.0,19401.0,557
121,20230620,221500,19416.0,19444.0,19413.0,19431.0,479
122,20230620,221000,19435.0,19435.0,19405.0,19414.0,558
123,20230620,220500,19451.0,19455.0,19421.0,19437.0,703
124,20230620,220000,19481.0,19481.0,19441.0,19449.0,732
125,20230620,215500,19501.0,19501.0,19469.0,19479.0,467
126,20230620,215000,19492.0,19500.0,19469.0,19500.0,587
127,20230620,214500,19521.0,19523.0,19464.0,19495.0,1335
128,20230620,214000,19569.0,19589.0,19513.0,19523.0,874
129,20230620,213500,19554.0,19585.0,19532.0,19572.0,921
130,20230620,213000,19546.0,19565.0,19545.0,19554.0,93
131,20230620,212500,19550.0,19551.0,19545.0,19548.0,47
132,20230620,212000,19556.0,19558.0,19547.0,19550.0,87
133,20230620,211500,19553.0,19562.0,19552.0,19559.0,35
134,20230620,211000,19559.0,19563.0,19550.0,19553.0,47
135,20230620,210500,19569.0,19572.0,19556.0,19560.0,93
136,20230620,210000,19555.0,19571.0,19555.0,19571.0,85
137,20230620,205500,19550.0,19555.0,19547.0,19555.0,34
138,20230620,205000,19558.0,19560.0,19550.0,19550.0,46
139,20230620,204500,19545.0,19560.0,19545.0,19560.0,47
140,20230620,204000,19550.0,19553.0,19543.0,19545.0,50
141,20230620,203500,19554.0,19559.0,19546.0,19551.0,58
142,20230620,203000,19558.0,19561.0,19554.0,19555.0,49
143,20230620,202500,19552.0,19566.0,19552.0,19560.0,88
144,20230620,202000,19550.0,19557.0,19550.0,19552.0,21
145,20230620,201500,19548.0,19553.0,19543.0,19551.0,29
146,20230620,201000,19540.0,19552.0,19537.0,19551.0,64
147,20230620,200500,19557.0,19557.0,19538.0,19543.0,146
148,20230620,200000,19561.0,19564.0,19555.0,19558.0,53
149,20230620,195500,19562.0,19566.0,19562.0,19562.0,17
150,20230620,195000,19568.0,19569.0,19560.0,19562.0,48
151,20230620,194500,19567.0,19570.0,19567.0,19568.0,12
152,20230620,194000,19563.0,19571.0,19561.0,19569.0,53
153,20230620,193500,19575.0,19575.0,19564.0,19567.0,36
154,20230620,193000,19569.0,19574.0,19568.0,19574.0,19
155,20230620,192500,19569.0,19573.0,19567.0,19568.0,24
156,20230620,192000,19563.0,19570.0,19561.0,19568.0,27
157,20230620,191500,19568.0,19570.0,19563.0,19564.0,28
158,20230620,191000,19570.0,19572.0,19567.0,19567.0,36
159,20230620,190500,19569.0,19571.0,19563.0,19571.0,42
160,20230620,190000,19565.0,19567.0,19563.0,19567.0,20
161,20230620,185500,19567.0,19567.0,19562.0,19565.0,19
162,20230620,185000,19569.0,19569.0,19562.0,19565.0,25
163,20230620,184500,19571.0,19572.0,19567.0,19568.0,25
164,20230620,184000,19568.0,19571.0,19565.0,19569.0,19
165,20230620,183500,19569.0,19573.0,19566.0,19570.0,27
166,20230620,183000,19569.0,19572.0,19566.0,19569.0,28
167,20230620,182500,19570.0,19572.0,19565.0,19568.0,34
168,20230620,182000,19572.0,19573.0,19566.0,19570.0,58
169,20230620,181500,19575.0,19580.0,19572.0,19572.0,73
170,20230620,181000,19562.0,19574.0,19560.0,19574.0,61
171,20230620,180500,19567.0,19567.0,19554.0,19563.0,87
172,20230620,180000,19577.0,19578.0,19565.0,19565.0,38
173,20230620,175500,19574.0,19579.0,19573.0,19577.0,82
174,20230620,175000,19565.0,19578.0,19564.0,19574.0,51
175,20230620,174500,19570.0,19572.0,19564.0,19564.0,41
176,20230620,174000,19564.0,19571.0,19562.0,19571.0,49
177,20230620,173500,19565.0,19568.0,19558.0,19562.0,100
178,20230620,173000,19577.0,19581.0,19562.0,19565.0,97
179,20230620,172500,19581.0,19581.0,19576.0,19577.0,52
180,20230620,172000,19581.0,19584.0,19563.0,19581.0,199
181,20230620,163000,19592.0,19599.0,19581.0,19581.0,449
182,20230620,162500,19599.0,19602.0,19591.0,19593.0,211
183,20230620,162000,19611.0,19613.0,19590.0,19597.0,523
184,20230620,161500,19624.0,19624.0,19599.0,19612.0,449
185,20230620,161000,19633.0,19633.0,19605.0,19624.0,594
186,20230620,160500,19633.0,19649.0,19626.0,19633.0,383
187,20230620,160000,19631.0,19634.0,19618.0,19632.0,618
188,20230620,155500,19651.0,19655.0,19625.0,19629.0,700
189,20230620,155000,19636.0,19651.0,19636.0,19649.0,658
190,20230620,154500,19645.0,19646.0,19625.0,19635.0,318
191,20230620,154000,19623.0,19648.0,19623.0,19646.0,444
192,20230620,153500,19621.0,19626.0,19607.0,19622.0,316
193,20230620,153000,19628.0,19628.0,19616.0,19623.0,249
194,20230620,152500,19618.0,19629.0,19617.0,19624.0,302
195,20230620,152000,19638.0,19640.0,19608.0,19617.0,654
196,20230620,151500,19630.0,19650.0,19628.0,19638.0,763
197,20230620,151000,19621.0,19636.0,19609.0,19631.0,516
198,20230620,150500,19611.0,19628.0,19601.0,19619.0,634
199,20230620,150000,19618.0,19620.0,19601.0,19614.0,370
200,20230620,145500,19610.0,19628.0,19609.0,19616.0,376
201,20230620,145000,19620.0,19625.0,19601.0,19611.0,557
202,20230620,144500,19632.0,19632.0,19608.0,19620.0,608
203,20230620,144000,19590.0,19632.0,19589.0,19631.0,1196
204,20230620,143500,19586.0,19594.0,19563.0,19590.0,824
205,20230620,143000,19580.0,19590.0,19565.0,19584.0,760
206,20230620,142500,19556.0,19582.0,19551.0,19582.0,768
207,20230620,142000,19522.0,19566.0,19522.0,19555.0,890
208,20230620,141500,19544.0,19548.0,19511.0,19521.0,1750
209,20230620,141000,19556.0,19571.0,19540.0,19542.0,1327
210,20230620,140500,19599.0,19601.0,19556.0,19556.0,1010
211,20230620,140000,19586.0,19608.0,19571.0,19599.0,911
212,20230620,135500,19602.0,19606.0,19582.0,19585.0,566
213,20230620,135000,19617.0,19624.0,19593.0,19604.0,615
214,20230620,134500,19627.0,19633.0,19602.0,19618.0,652
215,20230620,134000,19617.0,19636.0,19616.0,19624.0,871
216,20230620,133500,19608.0,19622.0,19600.0,19618.0,653
217,20230620,133000,19601.0,19611.0,19595.0,19606.0,790
218,20230620,132500,19603.0,19604.0,19576.0,19600.0,1375
219,20230620,132000,19642.0,19645.0,19602.0,19603.0,853
220,20230620,131500,19651.0,19657.0,19638.0,19643.0,647
221,20230620,131000,19633.0,19674.0,19633.0,19653.0,1060
222,20230620,130500,19620.0,19653.0,19601.0,19631.0,1069
223,20230620,130000,19619.0,19619.0,19615.0,19615.0,20
224,20230620,120000,19617.0,19626.0,19615.0,19626.0,227
225,20230620,115500,19625.0,19634.0,19610.0,19614.0,317
226,20230620,115000,19639.0,19642.0,19623.0,19627.0,265
227,20230620,114500,19614.0,19642.0,19610.0,19640.0,428
228,20230620,114000,19623.0,19629.0,19614.0,19615.0,366
229,20230620,113500,19597.0,19626.0,19596.0,19624.0,732
230,20230620,113000,19623.0,19627.0,19594.0,19596.0,1168
231,20230620,112500,19648.0,19651.0,19620.0,19623.0,806
232,20230620,112000,19644.0,19655.0,19635.0,19646.0,401
233,20230620,111500,19669.0,19672.0,19641.0,19644.0,516
234,20230620,111000,19651.0,19669.0,19644.0,19664.0,425
235,20230620,110500,19672.0,19675.0,19647.0,19651.0,589
236,20230620,110000,19660.0,19683.0,19652.0,19673.0,781
237,20230620,105500,19680.0,19685.0,19654.0,19660.0,838
238,20230620,105000,19641.0,19682.0,19636.0,19681.0,1203
239,20230620,104500,19633.0,19647.0,19617.0,19641.0,1074
240,20230620,104000,19653.0,19659.0,19625.0,19633.0,1141
241,20230620,103500,19665.0,19687.0,19647.0,19655.0,1359
242,20230620,103000,19677.0,19683.0,19654.0,19664.0,1224
243,20230620,102500,19700.0,19704.0,19667.0,19675.0,1521
244,20230620,102000,19703.0,19725.0,19699.0,19700.0,821
245,20230620,101500,19703.0,19717.0,19689.0,19703.0,980
246,20230620,101000,19721.0,19730.0,19698.0,19702.0,1114
247,20230620,100500,19704.0,19741.0,19698.0,19720.0,1692
248,20230620,100000,19701.0,19716.0,19678.0,19703.0,2218
249,20230620,095500,19750.0,19767.0,19700.0,19700.0,1951
250,20230620,095000,19735.0,19758.0,19709.0,19751.0,2838
251,20230620,094500,19808.0,19808.0,19735.0,19735.0,2995
252,20230620,094000,19855.0,19872.0,19806.0,19808.0,2326
253,20230620,093500,19850.0,19867.0,19818.0,19855.0,1946
254,20230620,093000,19841.0,19853.0,19836.0,19851.0,609
255,20230620,092500,19862.0,19864.0,19828.0,19841.0,1027
256,20230620,092000,19890.0,19905.0,19843.0,19859.0,1840
257,20230620,091500,19878.0,19891.0,19871.0,19880.0,91
258,20230620,030000,19916.0,19918.0,19909.0,19916.0,58
259,20230620,025500,19916.0,19919.0,19912.0,19918.0,39
260,20230620,025000,19920.0,19922.0,19916.0,19920.0,33
261,20230620,024500,19919.0,19921.0,19918.0,19918.0,7
262,20230620,024000,19920.0,19920.0,19920.0,19920.0,1
263,20230620,023500,19918.0,19922.0,19918.0,19922.0,3
264,20230620,023000,19921.0,19921.0,19919.0,19919.0,3
265,20230620,022500,19921.0,19921.0,19921.0,19921.0,1
266,20230620,022000,19921.0,19924.0,19921.0,19924.0,2
267,20230620,021500,19920.0,19924.0,19920.0,19924.0,3
268,20230620,021000,19923.0,19925.0,19920.0,19925.0,5
269,20230620,020500,19920.0,19924.0,19920.0,19924.0,4
270,20230620,020000,19923.0,19923.0,19923.0,19923.0,3
271,20230620,015500,19926.0,19927.0,19923.0,19927.0,10
272,20230620,015000,19925.0,19926.0,19922.0,19922.0,4
273,20230620,014500,19921.0,19926.0,19921.0,19923.0,30
274,20230620,014000,19915.0,19920.0,19915.0,19920.0,19
275,20230620,013500,19915.0,19915.0,19914.0,19915.0,9
276,20230620,013000,19915.0,19918.0,19914.0,19914.0,6
277,20230620,012500,19913.0,19917.0,19913.0,19917.0,3
278,20230620,012000,19919.0,19919.0,19914.0,19918.0,13
279,20230620,011500,19918.0,19919.0,19915.0,19915.0,14
280,20230620,011000,19915.0,19918.0,19915.0,19916.0,10
281,20230620,010500,19914.0,19915.0,19910.0,19912.0,27
282,20230620,010000,19915.0,19916.0,19910.0,19915.0,25
283,20230620,005500,19914.0,19918.0,19914.0,19915.0,60
284,20230620,005000,19905.0,19913.0,19905.0,19913.0,17
285,20230620,004500,19904.0,19909.0,19904.0,19909.0,15
286,20230620,004000,19904.0,19908.0,19902.0,19905.0,21
287,20230620,003500,19909.0,19911.0,19905.0,19907.0,25
288,20230620,003000,19904.0,19909.0,19902.0,19909.0,24
289,20230620,002500,19906.0,19908.0,19905.0,19906.0,18
290,20230620,002000,19910.0,19913.0,19908.0,19909.0,20
291,20230620,001500,19914.0,19916.0,19906.0,19909.0,29
292,20230620,001000,19911.0,19915.0,19909.0,19913.0,56
293,20230620,000500,19904.0,19912.0,19902.0,19912.0,37
294,20230620,000000,19900.0,19907.0,19900.0,19907.0,15
295,20230619,235500,19904.0,19906.0,19900.0,19900.0,15
296,20230619,235000,19905.0,19907.0,19902.0,19903.0,25
297,20230619,234500,19896.0,19908.0,19896.0,19907.0,73
298,20230619,234000,19899.0,19901.0,19893.0,19896.0,43
299,20230619,233500,19894.0,19903.0,19894.0,19901.0,44
300,20230619,233000,19905.0,19906.0,19889.0,19892.0,121
301,20230619,232500,19901.0,19905.0,19898.0,19902.0,68
302,20230619,232000,19906.0,19909.0,19901.0,19902.0,48
303,20230619,231500,19905.0,19913.0,19905.0,19905.0,39
304,20230619,231000,19908.0,19908.0,19897.0,19905.0,59
305,20230619,230500,19911.0,19912.0,19904.0,19911.0,74
306,20230619,230000,19917.0,19918.0,19911.0,19911.0,29
307,20230619,225500,19919.0,19920.0,19912.0,19917.0,70
308,20230619,225000,19919.0,19923.0,19919.0,19919.0,43
309,20230619,224500,19917.0,19921.0,19913.0,19920.0,49
310,20230619,224000,19911.0,19916.0,19909.0,19915.0,50
311,20230619,223500,19918.0,19920.0,19906.0,19909.0,79
312,20230619,223000,19910.0,19921.0,19907.0,19918.0,78
313,20230619,222500,19904.0,19912.0,19901.0,19911.0,80
314,20230619,222000,19892.0,19906.0,19892.0,19901.0,120
315,20230619,221500,19900.0,19900.0,19892.0,19892.0,85
316,20230619,221000,19894.0,19900.0,19890.0,19900.0,102
317,20230619,220500,19901.0,19904.0,19893.0,19896.0,150
318,20230619,220000,19914.0,19914.0,19897.0,19901.0,125
319,20230619,215500,19917.0,19917.0,19910.0,19913.0,65
320,20230619,215000,19917.0,19918.0,19909.0,19917.0,130
321,20230619,214500,19915.0,19922.0,19911.0,19917.0,79
322,20230619,214000,19935.0,19937.0,19906.0,19915.0,250
323,20230619,213500,19891.0,19934.0,19890.0,19933.0,398
324,20230619,213000,19894.0,19896.0,19883.0,19891.0,68
325,20230619,212500,19895.0,19898.0,19891.0,19895.0,70
326,20230619,212000,19896.0,19900.0,19888.0,19895.0,138
327,20230619,211500,19906.0,19906.0,19893.0,19897.0,118
328,20230619,211000,19909.0,19909.0,19903.0,19904.0,28
329,20230619,210500,19915.0,19915.0,19908.0,19908.0,55
330,20230619,210000,19917.0,19917.0,19913.0,19916.0,26
331,20230619,205500,19915.0,19919.0,19914.0,19916.0,60
332,20230619,205000,19900.0,19916.0,19900.0,19913.0,59
333,20230619,204500,19908.0,19908.0,19900.0,19900.0,36
