comment,author,date,num_likes
덩치에 비해 왜 이런지 모르겠어요;,UNDERkg,2022-01-12T11:29:49Z,0
혹시나 있을 되팔이 막으려고 허접(?)한 테이프를 겉에 둘러놓은 듯,맹맹맹,2022-01-12T11:25:39Z,0
넹 뭐 본 제품도 이렇게 오면 그 때 삐져도 될 듯 ㅋ,UNDERkg,2022-01-12T11:27:40Z,0
두목님 미국서타일 이신가요.<br>집에서 신발 신고 계시네...,소소한가,2022-01-12T11:25:22Z,0
사무실이여 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:26:57Z,0
"어이 lg, 이거 말고 퓨리케어 마스크나 빨리 출시해라 ㅡㅡ",풍차마을,2022-01-12T11:25:19Z,0
디자인이... 왜 자꾸 고데기로 보이는걸까...,하쳇트,2022-01-12T11:24:33Z,3
ㅋㅋㅋㅋㅋㅋ 여러가지 나오네 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:32:07Z,2
원플원ㅋㅋ 그만큼 리뷰를 잘 해달라는거지,과학 야스오,2022-01-12T11:24:31Z,1
"@UNDERkg  맞네..,..,,,",과학 야스오,2022-01-12T11:28:49Z,0
나인지 어떻게 알고...??,UNDERkg,2022-01-12T11:25:54Z,2
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=11m02s"">11:02</a> 나도 낚였어요ㅋㅋㅋ 나도 바보가봐ㅠㅠ",Young Yang,2022-01-12T11:24:00Z,1
그쵸???? 제가 이상한거 아니죠???,UNDERkg,2022-01-12T11:24:50Z,0
제목이 낚시일줄 알았는데 아니어서 놀랐던ㅋㅋ 아랫쪽 달랑달랑 신경 쓰였는데 비닐 씌워진거여서 넘 웃겼고요~~ 작동하는 모습 보니까 디자인도 예쁘고 좋아보여서 혹하네요!,Apple Lee,2022-01-12T11:23:26Z,90
낚시 맞는데 ㅋㅋ,ㅇ,2022-01-13T16:24:58Z,1
ㄹㅇㅋㅋ,영등포라면한사발,2022-01-12T16:24:39Z,1
저도 돌아가는거에서 마음이 좀 움직임 ㅋㅋ,UNDERkg,2022-01-12T11:25:41Z,10
아 현대 자동차도 본받아서<br>1+1 해주세요,코스모스,2022-01-12T11:23:17Z,2
@UNDERkg 아...안돼...,코스모스,2022-01-12T11:34:18Z,0
대신 달력을 드리겠습니다,UNDERkg,2022-01-12T11:25:26Z,0
생긴거에 비해 필터가 작네요,kwangbo,2022-01-12T11:23:12Z,0
그래서 사실 밑부분의 원형이 있지 않을까 의심 중 ㅋㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:25:14Z,0
썸넬만 보고 롯데랑 콜라보한줄 ㅋㅋ,이남규,2022-01-12T11:22:46Z,1
미세먼지 판독기,UNDERkg,2022-01-12T11:31:18Z,0
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=7m26s"">7:26</a> 두목이 몸으로 설명하면 대부분... 크흠..",황유선,2022-01-12T11:22:04Z,0
대부분 뭐!!,UNDERkg,2022-01-12T11:37:10Z,1
"기계치 F717 <a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=4m07s"">4:07</a>",단디,2022-01-12T11:21:45Z,0
@UNDERkg ㅋㅋㅋ,단디,2022-01-12T11:43:32Z,0
내가 기계치인 것이 아니고 기계가 나를 모르는 것,UNDERkg,2022-01-12T11:30:42Z,2
LCK개막식인 시간에 언케영상을 보러 온나를 칭찬해주세요,samsung Exynos 2020,2022-01-12T11:21:26Z,3
@UNDERkg 감사해요 ㅠㅠ,samsung Exynos 2020,2022-01-12T11:26:33Z,0
고마워요 ㅠㅠㅠㅠㅠ,UNDERkg,2022-01-12T11:23:33Z,2
이게... 참 통이 당황스럽게 크네요 ㅋㅋ,s h6h6h6,2022-01-12T11:20:40Z,1
그니까 ㅋㅋㅋㅋ 이게 뭐여,UNDERkg,2022-01-12T11:23:40Z,0
LG 퓨리케어 롯데타워 콜라보레이션이군요! 즉시 구매해야겠어요!!,LEITZ,2022-01-12T11:20:27Z,4
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 고데기보다는 롯데타워가 낫다..,UNDERkg,2022-01-12T11:24:04Z,2
"와 이거 구매하고 싶었는데 아직 믿음이 안가서 기다리고 있었더니, 빨리구매하는게 이득이었네요 ㅋㅋ",Male Otter,2022-01-12T11:19:38Z,2
그니까요 ㅋㅋㅋㅋㅋ 이게 뭔 일,UNDERkg,2022-01-12T11:23:22Z,5
큰 고데기 같기도 한것 같은데...,유정수,2022-01-12T11:19:19Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋ 그렇게 보이잖아 내 머리속에서 나가,UNDERkg,2022-01-12T11:19:53Z,3
스마트폰 할때도 저렇게 해주지...,엊쩔티비ㅋ,2022-01-12T11:19:04Z,0
통큰 LG ㅋㅋㅋ,애플은사과,2022-01-12T11:19:01Z,1
5평형 치곤 넘비싸영 ㅋㅋㅋ <br>저는 20년형 미사일같이생긴 2단 퓨리케어 360 쓰고 있어용<br>필터가 넘호 비싸여<br>그리고 바람이 춥긴 추워여..,조문,2022-01-12T11:18:52Z,1
네 옆에 누워 있으니까 은근 추움;;,UNDERkg,2022-01-12T11:23:50Z,0
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=7m41s"">7:41</a> 오 메인폰 최종 결정 이후 젠폰 꺼내는거 처음봐요 ㅋㅋㅋ",김도훈,2022-01-12T11:18:37Z,1
잉 그런가? ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:20:01Z,0
사상 최초로 기계 눈치보는 언박싱ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Pindang2,2022-01-12T11:17:13Z,88
@UNDERkg ㅋㅋㅋㅋㅋ,영등포라면한사발,2022-01-12T16:24:33Z,1
아니 비닐 안 뗐는데 들어가잖아 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:19:36Z,16
와 ㅋㅋㅋㅋ 지리네 100만원ㅉㅉㅉㅉ리 그냥 보냊ㅈㅈ주네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,비공개,2022-01-12T11:17:09Z,0
좋긴 한데 이해가 안 됨 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:20:10Z,0
사이 공간에서 전기 나오게 생겼어요,Gibeom Lee,2022-01-12T11:16:10Z,1
ㅋㅋㅋㅋㅋㅋ 하여튼 뭔가 조금씩 본 것 같이 생김,UNDERkg,2022-01-12T11:29:00Z,1
타워 기둥에 사우론의 눈 장착 마렵게 생겼네,김학찬,2022-01-12T11:15:55Z,2
ㅋㅋㅋㅋㅋ다들 같은 생각이넴,UNDERkg,2022-01-12T11:54:10Z,0
가전제품이 원플원이면 개꿀인데!,잔날다,2022-01-12T11:15:45Z,0
개꿀!!,UNDERkg,2022-01-12T11:37:58Z,0
원효대사 ㅋㅋㅋㅋㅋㅋ,원타치,2022-01-12T11:15:16Z,1
달랑거리는 라벨을 읽읍시다.,UNDERkg,2022-01-12T11:26:39Z,0
세계최초 가전재품 1+1,ㅈㅎㅇ,2022-01-12T11:14:53Z,0
이걸 원플원ㅋㅋㅋ,김덜걱,2022-01-12T11:14:51Z,0
와 하나 사셨으니 하나 저희 주신다구요? 역시 대장님입니다,spartame A,2022-01-12T11:14:12Z,27
@UNDERkg 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,까치산역,2022-01-13T11:28:05Z,0
@UNDERkg 🙇🙇🙇🙇🙇🙇🙇🙇,민시박,2022-01-12T15:25:17Z,1
@UNDERkg 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆,이상윤,2022-01-12T14:49:34Z,1
@UNDERkg 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,l,2022-01-12T13:00:49Z,1
🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅,UNDERkg,2022-01-12T11:33:08Z,15
오늘 인트로가 ㅋㅋㅋㅋㅋ 이번제품은 디자인이 되게 독특하네요 기능도 독특하구요 공기청정에 온풍이 될거라고는... 근데 하나를 꽁으로 받으시다니 ㅇㅅㅇ,TurboDodge,2022-01-12T11:13:53Z,1
@UNDERkg 얼떨결에 두개를 받으시는거네요 ㅋㅋㅋㅋ,TurboDodge,2022-01-12T11:15:10Z,0
넹 공기청정기 + 써큘레이터 + 온풍기 생각하면 될 듯.,UNDERkg,2022-01-12T11:14:27Z,1
롯데 월드타워 스피커,단디,2022-01-12T11:13:43Z,0
월드타워도 아니고 스피커도 아니잖아 ㅋㅋ,UNDERkg,2022-01-12T11:25:01Z,0
이게 대기업 고객서비스지..,황석현,2022-01-12T11:13:39Z,5
고맙긴 한데 왜인지 아직도 모르겠음 ㅋㅋ,UNDERkg,2022-01-12T11:15:00Z,2
ㄷㄷㄷ,Support,2022-01-12T11:13:31Z,0
ㅋㅋㅋㅋㅋㅋ,why,2022-01-12T11:13:26Z,0
픽셀....6....리뷰....,chad,2022-01-12T11:12:52Z,2
얼떨결에 원플원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,리릭,2022-01-12T11:12:48Z,54
유튜버니까 줬겠죠...ㅎㅎ,1분영상,2022-02-14T09:33:20Z,0
@UNDERkg알고보니 잘못보내서 다시 내놓으라고 문자오면 ㅋㅋㅋㅋㅋ,조승우,2022-01-12T12:42:31Z,1
아직도 왜 이렇게 통 큰 선물을 줬는지 모르겠음 ㅋㅋ,UNDERkg,2022-01-12T11:13:49Z,12
LCK 개막날인 중요한 시간에 언더케이지는 못참죠 ㅋㅋ,신지훈,2022-01-12T11:12:18Z,15
이건 찐 의리다 ㅋㅋ,yoon,2022-01-12T11:48:57Z,2
의리 무엇,UNDERkg,2022-01-12T11:14:01Z,7
인트롴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅌㅌㅋ,별냥이,2022-01-12T11:12:14Z,0
1빠다!!!! 좋아요 눌러 주세요 !!!!!,김승현,2022-01-12T11:12:13Z,0
하만카돈 스피커인줄...,Grace,2022-01-12T11:12:02Z,0
ㅋㅋㅋㅋ 싸이테이션?,UNDERkg,2022-01-12T11:14:41Z,0
2등,부엉이,2022-01-12T11:11:57Z,0
3,가나다,2022-01-12T11:11:52Z,0
1,펭구,2022-01-12T11:11:49Z,0
1등이네 ㅎㅎ,애플은사과,2022-01-12T11:11:47Z,0
오,테르밋,2022-01-12T11:11:44Z,0
와우,제로 Xero,2022-01-12T11:11:43Z,0
1+1 이라니 대박이네요 ㅋㅋㅋ,S Bakk,2022-01-12T11:39:49Z,44
받으면서도 당황 ㅋㅋㅋ,UNDERkg,2022-01-12T11:49:33Z,12
다이슨 퓨어 핫앤쿨이 가성비가 되어버렸어...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,영영,2022-01-12T11:39:42Z,6
가성비 되는 법: 다른게 더 비싸진다,UNDERkg,2022-01-12T11:50:21Z,2
아니 하나 더 준게 왤케 웃기지 ㅋㅋㅋ,q werty,2022-01-12T11:38:09Z,0
나도 좋은데 웃겨 ㅋㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:53:15Z,0
롯데월드타워 : 1분만에 올라가는 엘리베이터<br>퓨리케어 에어로타워 오브제컬렉션 : 1분만에 흑우되는 엘리베이터,K-Jammin,2022-01-12T11:36:30Z,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 흑우된거야?,UNDERkg,2022-01-12T11:38:06Z,0
UV는 눈에 안보입니다..,김성주,2022-01-12T11:36:27Z,0
그럴수있죠 ㅋㅋㅋㅋㅋ,김성주,2022-01-12T12:02:16Z,0
네.. 그렇더라고요..,UNDERkg,2022-01-12T11:51:12Z,1
두목님 근데 이제 얼굴 낯익어서 안봐도 어떤 얼굴일지 상상되는데 왜 계속 가리시는거에요.  괜히 눈길 더 가요 ㅋㅋㅋㅋ,연돌,2022-01-12T11:35:03Z,0
수줍어..,UNDERkg,2022-01-12T11:54:38Z,0
오늘도 퇴근 늦게하시나봐요 ㅋㅋㅋ,이우연의축구연구소,2022-01-12T11:35:01Z,1
티맵 봤는데 길이 막혀 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:51:48Z,0
역시 두목님이야. 기계랑 대화하는 능력까지 갖추셨어.,정근성,2022-01-12T11:34:09Z,13
두목님 안드로이드 화 ㄷㄷ,일론머스크,2022-01-12T13:55:58Z,0
나는 말을 걸고 기계는 듣지 않음,UNDERkg,2022-01-12T11:37:46Z,6
사우론의 눈이 떠오르는 썸넬이였따...,LeesMond,2022-01-12T11:33:43Z,0
석촌호수 청정해진다,UNDERkg,2022-01-12T11:53:52Z,0
아 나도 자석 찾고있었어요 ㅜㅠㅋㅋㅋㅋ,jh설인의 기록지,2022-01-12T11:33:15Z,3
ㅋㅋㅋㅋㅋㅋㅋ 나 이상한거 아니지?,UNDERkg,2022-01-12T11:49:45Z,2
[속보]두목 전문성 의심 비발쳐 리모컨에서 자석을 찾는 희대의 실수로  은퇴 위기,소나기,2022-01-12T11:31:58Z,0
와  퓨리케어 산지 6개월도안되었는데  젠장 ㅠ ㅠ,S kulls,2022-01-12T11:31:14Z,1
@S kulls 에어로타워 거실에서 쓰기는 너무 작아요ㅠㅠ 퓨리케어짱,Boom Shakalaka,2022-02-05T12:53:35Z,0
@UNDERkg 퓨리케어 알파플러스 360 2단짜리욤,S kulls,2022-01-12T14:34:13Z,1
어떤 퓨리케어?,UNDERkg,2022-01-12T11:37:48Z,1
LG는 냉장고도 잘 만들고 공기청정기도 잘 만들던데 이제 스마트폰 만들면 성공할듯,Nexus,2022-01-12T11:30:53Z,53
죽은 아들 불알 만지는…,아니요,2022-01-12T12:49:35Z,0
디스플레이가회전 한다던지 <br>듀얼스크린이 있다던지 <br>그런 색다른 휴대폰도 만들면 좋을듯,민시박,2022-01-12T12:37:08Z,12
아니다 이 악마야,낭만주의자,2022-01-12T11:42:08Z,11
진출하나요?,UNDERkg,2022-01-12T11:32:41Z,40
요즘 업로드 주기가 짧아졌네요,류의사항,2022-01-12T11:30:35Z,0
잘했쪙?,UNDERkg,2022-01-12T11:36:59Z,1
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=3m39s"">3:39</a> 체온 1도요? 에어컨 인가요?",용훈,2022-01-12T11:29:34Z,0
송풍 모드로 놨을 때 그렇다는... 맞아 보니 바람이 좀 차갑긴 해요;;,UNDERkg,2022-01-12T11:30:16Z,0
신발불편해...................................................................................................................................지만 영상보니사고싶어요,상어,2022-01-12T11:27:59Z,0
사무실이에욤....,UNDERkg,2022-01-12T11:28:41Z,0
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=7m50s"">7:50</a> 젠폰이 주인공입니다!",Nest D,2022-01-12T11:27:58Z,0
백만원짜리 사은품 ㅋㅎㅋㅋㅋ,김푸딩,2022-01-12T11:27:28Z,0
5평까지밖에 케어가 안된다는게 아쉽넼ㅋㅋ,JK,2022-01-12T11:27:06Z,0
덩치에 비해 왜 이런지 모르겠어요;,UNDERkg,2022-01-12T11:29:49Z,0
혹시나 있을 되팔이 막으려고 허접(?)한 테이프를 겉에 둘러놓은 듯,맹맹맹,2022-01-12T11:25:39Z,0
넹 뭐 본 제품도 이렇게 오면 그 때 삐져도 될 듯 ㅋ,UNDERkg,2022-01-12T11:27:40Z,0
두목님 미국서타일 이신가요.<br>집에서 신발 신고 계시네...,소소한가,2022-01-12T11:25:22Z,0
사무실이여 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:26:57Z,0
"어이 lg, 이거 말고 퓨리케어 마스크나 빨리 출시해라 ㅡㅡ",풍차마을,2022-01-12T11:25:19Z,0
디자인이... 왜 자꾸 고데기로 보이는걸까...,하쳇트,2022-01-12T11:24:33Z,3
ㅋㅋㅋㅋㅋㅋ 여러가지 나오네 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:32:07Z,2
원플원ㅋㅋ 그만큼 리뷰를 잘 해달라는거지,과학 야스오,2022-01-12T11:24:31Z,1
"@UNDERkg  맞네..,..,,,",과학 야스오,2022-01-12T11:28:49Z,0
나인지 어떻게 알고...??,UNDERkg,2022-01-12T11:25:54Z,2
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=11m02s"">11:02</a> 나도 낚였어요ㅋㅋㅋ 나도 바보가봐ㅠㅠ",Young Yang,2022-01-12T11:24:00Z,1
그쵸???? 제가 이상한거 아니죠???,UNDERkg,2022-01-12T11:24:50Z,0
제목이 낚시일줄 알았는데 아니어서 놀랐던ㅋㅋ 아랫쪽 달랑달랑 신경 쓰였는데 비닐 씌워진거여서 넘 웃겼고요~~ 작동하는 모습 보니까 디자인도 예쁘고 좋아보여서 혹하네요!,Apple Lee,2022-01-12T11:23:26Z,90
낚시 맞는데 ㅋㅋ,ㅇ,2022-01-13T16:24:58Z,1
ㄹㅇㅋㅋ,영등포라면한사발,2022-01-12T16:24:39Z,1
저도 돌아가는거에서 마음이 좀 움직임 ㅋㅋ,UNDERkg,2022-01-12T11:25:41Z,10
아 현대 자동차도 본받아서<br>1+1 해주세요,코스모스,2022-01-12T11:23:17Z,2
@UNDERkg 아...안돼...,코스모스,2022-01-12T11:34:18Z,0
대신 달력을 드리겠습니다,UNDERkg,2022-01-12T11:25:26Z,0
생긴거에 비해 필터가 작네요,kwangbo,2022-01-12T11:23:12Z,0
그래서 사실 밑부분의 원형이 있지 않을까 의심 중 ㅋㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:25:14Z,0
썸넬만 보고 롯데랑 콜라보한줄 ㅋㅋ,이남규,2022-01-12T11:22:46Z,1
미세먼지 판독기,UNDERkg,2022-01-12T11:31:18Z,0
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=7m26s"">7:26</a> 두목이 몸으로 설명하면 대부분... 크흠..",황유선,2022-01-12T11:22:04Z,0
대부분 뭐!!,UNDERkg,2022-01-12T11:37:10Z,1
"기계치 F717 <a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=4m07s"">4:07</a>",단디,2022-01-12T11:21:45Z,0
@UNDERkg ㅋㅋㅋ,단디,2022-01-12T11:43:32Z,0
내가 기계치인 것이 아니고 기계가 나를 모르는 것,UNDERkg,2022-01-12T11:30:42Z,2
LCK개막식인 시간에 언케영상을 보러 온나를 칭찬해주세요,samsung Exynos 2020,2022-01-12T11:21:26Z,3
@UNDERkg 감사해요 ㅠㅠ,samsung Exynos 2020,2022-01-12T11:26:33Z,0
고마워요 ㅠㅠㅠㅠㅠ,UNDERkg,2022-01-12T11:23:33Z,2
이게... 참 통이 당황스럽게 크네요 ㅋㅋ,s h6h6h6,2022-01-12T11:20:40Z,1
그니까 ㅋㅋㅋㅋ 이게 뭐여,UNDERkg,2022-01-12T11:23:40Z,0
LG 퓨리케어 롯데타워 콜라보레이션이군요! 즉시 구매해야겠어요!!,LEITZ,2022-01-12T11:20:27Z,4
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 고데기보다는 롯데타워가 낫다..,UNDERkg,2022-01-12T11:24:04Z,2
"와 이거 구매하고 싶었는데 아직 믿음이 안가서 기다리고 있었더니, 빨리구매하는게 이득이었네요 ㅋㅋ",Male Otter,2022-01-12T11:19:38Z,2
그니까요 ㅋㅋㅋㅋㅋ 이게 뭔 일,UNDERkg,2022-01-12T11:23:22Z,5
큰 고데기 같기도 한것 같은데...,유정수,2022-01-12T11:19:19Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋ 그렇게 보이잖아 내 머리속에서 나가,UNDERkg,2022-01-12T11:19:53Z,3
스마트폰 할때도 저렇게 해주지...,엊쩔티비ㅋ,2022-01-12T11:19:04Z,0
통큰 LG ㅋㅋㅋ,애플은사과,2022-01-12T11:19:01Z,1
5평형 치곤 넘비싸영 ㅋㅋㅋ <br>저는 20년형 미사일같이생긴 2단 퓨리케어 360 쓰고 있어용<br>필터가 넘호 비싸여<br>그리고 바람이 춥긴 추워여..,조문,2022-01-12T11:18:52Z,1
네 옆에 누워 있으니까 은근 추움;;,UNDERkg,2022-01-12T11:23:50Z,0
"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=7m41s"">7:41</a> 오 메인폰 최종 결정 이후 젠폰 꺼내는거 처음봐요 ㅋㅋㅋ",김도훈,2022-01-12T11:18:37Z,1
잉 그런가? ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:20:01Z,0
사상 최초로 기계 눈치보는 언박싱ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Pindang2,2022-01-12T11:17:13Z,88
@UNDERkg ㅋㅋㅋㅋㅋ,영등포라면한사발,2022-01-12T16:24:33Z,1
아니 비닐 안 뗐는데 들어가잖아 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:19:36Z,16
와 ㅋㅋㅋㅋ 지리네 100만원ㅉㅉㅉㅉ리 그냥 보냊ㅈㅈ주네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,비공개,2022-01-12T11:17:09Z,0
좋긴 한데 이해가 안 됨 ㅋㅋㅋㅋ,UNDERkg,2022-01-12T11:20:10Z,0
사이 공간에서 전기 나오게 생겼어요,Gibeom Lee,2022-01-12T11:16:10Z,1
ㅋㅋㅋㅋㅋㅋ 하여튼 뭔가 조금씩 본 것 같이 생김,UNDERkg,2022-01-12T11:29:00Z,1
타워 기둥에 사우론의 눈 장착 마렵게 생겼네,김학찬,2022-01-12T11:15:55Z,2
ㅋㅋㅋㅋㅋ다들 같은 생각이넴,UNDERkg,2022-01-12T11:54:10Z,0
가전제품이 원플원이면 개꿀인데!,잔날다,2022-01-12T11:15:45Z,0
개꿀!!,UNDERkg,2022-01-12T11:37:58Z,0
원효대사 ㅋㅋㅋㅋㅋㅋ,원타치,2022-01-12T11:15:16Z,1
달랑거리는 라벨을 읽읍시다.,UNDERkg,2022-01-12T11:26:39Z,0
세계최초 가전재품 1+1,ㅈㅎㅇ,2022-01-12T11:14:53Z,0
이걸 원플원ㅋㅋㅋ,김덜걱,2022-01-12T11:14:51Z,0
와 하나 사셨으니 하나 저희 주신다구요? 역시 대장님입니다,spartame A,2022-01-12T11:14:12Z,27
@UNDERkg 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,까치산역,2022-01-13T11:28:05Z,0
@UNDERkg 🙇🙇🙇🙇🙇🙇🙇🙇,민시박,2022-01-12T15:25:17Z,1
@UNDERkg 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆,이상윤,2022-01-12T14:49:34Z,1
@UNDERkg 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,l,2022-01-12T13:00:49Z,1
🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅,UNDERkg,2022-01-12T11:33:08Z,15
오늘 인트로가 ㅋㅋㅋㅋㅋ 이번제품은 디자인이 되게 독특하네요 기능도 독특하구요 공기청정에 온풍이 될거라고는... 근데 하나를 꽁으로 받으시다니 ㅇㅅㅇ,TurboDodge,2022-01-12T11:13:53Z,1
@UNDERkg 얼떨결에 두개를 받으시는거네요 ㅋㅋㅋㅋ,TurboDodge,2022-01-12T11:15:10Z,0
넹 공기청정기 + 써큘레이터 + 온풍기 생각하면 될 듯.,UNDERkg,2022-01-12T11:14:27Z,1
롯데 월드타워 스피커,단디,2022-01-12T11:13:43Z,0
월드타워도 아니고 스피커도 아니잖아 ㅋㅋ,UNDERkg,2022-01-12T11:25:01Z,0
이게 대기업 고객서비스지..,황석현,2022-01-12T11:13:39Z,5
고맙긴 한데 왜인지 아직도 모르겠음 ㅋㅋ,UNDERkg,2022-01-12T11:15:00Z,2
ㄷㄷㄷ,Support,2022-01-12T11:13:31Z,0
ㅋㅋㅋㅋㅋㅋ,why,2022-01-12T11:13:26Z,0
픽셀....6....리뷰....,chad,2022-01-12T11:12:52Z,2
얼떨결에 원플원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,리릭,2022-01-12T11:12:48Z,54
유튜버니까 줬겠죠...ㅎㅎ,1분영상,2022-02-14T09:33:20Z,0
@UNDERkg알고보니 잘못보내서 다시 내놓으라고 문자오면 ㅋㅋㅋㅋㅋ,조승우,2022-01-12T12:42:31Z,1
아직도 왜 이렇게 통 큰 선물을 줬는지 모르겠음 ㅋㅋ,UNDERkg,2022-01-12T11:13:49Z,12
LCK 개막날인 중요한 시간에 언더케이지는 못참죠 ㅋㅋ,신지훈,2022-01-12T11:12:18Z,15
이건 찐 의리다 ㅋㅋ,yoon,2022-01-12T11:48:57Z,2
의리 무엇,UNDERkg,2022-01-12T11:14:01Z,7
인트롴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅌㅌㅋ,별냥이,2022-01-12T11:12:14Z,0
1빠다!!!! 좋아요 눌러 주세요 !!!!!,김승현,2022-01-12T11:12:13Z,0
하만카돈 스피커인줄...,Grace,2022-01-12T11:12:02Z,0
ㅋㅋㅋㅋ 싸이테이션?,UNDERkg,2022-01-12T11:14:41Z,0
2등,부엉이,2022-01-12T11:11:57Z,0
3,가나다,2022-01-12T11:11:52Z,0
1,펭구,2022-01-12T11:11:49Z,0
1등이네 ㅎㅎ,애플은사과,2022-01-12T11:11:47Z,0
오,테르밋,2022-01-12T11:11:44Z,0
와우,제로 Xero,2022-01-12T11:11:43Z,0
