date,time,open,high,low,close,qty,value,sign,jongchk,rate,
20230104,090100,71600,71800,71100,71200,15716,1123,5,0,0.0,
20230104,090200,71400,71500,71100,71200,3931,0,5,0,0.0,
20230104,090300,71200,71300,70700,70700,6157,0,5,0,0.0,
20230104,090400,70800,71300,70700,71000,3641,0,5,0,0.0,
20230104,090500,71000,71400,71000,71300,4176,0,5,0,0.0,
20230104,090600,71300,71300,70900,70900,3206,0,5,0,0.0,
20230104,090700,71000,71000,70500,70500,7553,0,5,0,0.0,
20230104,090800,70400,70500,70200,70300,6029,0,5,0,0.0,
20230104,090900,70300,70300,70100,70200,4963,0,5,0,0.0,
20230104,091000,70200,70200,69900,69900,12632,0,5,0,0.0,
20230104,091100,69900,70200,69600,70200,10477,0,5,0,0.0,
20230104,091200,70200,70200,69900,70000,3993,0,5,0,0.0,
20230104,091300,70000,70200,69800,69900,7478,0,5,0,0.0,
20230104,091400,69900,70000,69800,69900,2668,0,5,0,0.0,
20230104,091500,69900,69900,69700,69900,6119,0,5,0,0.0,
20230104,091600,69900,69900,69700,69800,3396,0,5,0,0.0,
20230104,091700,69700,69800,69500,69600,5468,0,5,0,0.0,
20230104,091800,69700,69700,69600,69600,1650,0,5,0,0.0,
20230104,091900,69700,69700,69500,69600,6581,0,5,0,0.0,
20230104,092000,69600,69600,69200,69200,12042,0,5,0,0.0,
20230104,092100,69200,69300,69200,69300,3062,0,5,0,0.0,
20230104,092200,69300,69600,69200,69500,11717,0,5,0,0.0,
20230104,092300,69500,69800,69400,69700,4383,0,5,0,0.0,
20230104,092400,69800,70100,69800,70100,7046,0,5,0,0.0,
20230104,092500,70100,70400,70100,70300,5139,0,5,0,0.0,
20230104,092600,70300,70300,69900,70000,2284,0,5,0,0.0,
20230104,092700,70000,70300,69900,70200,2530,0,5,0,0.0,
20230104,092800,70100,70100,69800,69900,3033,0,5,0,0.0,
20230104,092900,69900,69900,69600,69800,2353,0,5,0,0.0,
20230104,093000,69700,70100,69700,70100,3492,0,5,0,0.0,
20230104,093100,70100,70200,70000,70200,3046,0,5,0,0.0,
20230104,093200,70100,70400,70100,70400,3457,0,5,0,0.0,
20230104,093300,70300,70400,70200,70300,2770,0,5,0,0.0,
20230104,093400,70300,70400,70200,70400,1568,0,5,0,0.0,
20230104,093500,70400,70400,70300,70300,1282,0,5,0,0.0,
20230104,093600,70400,70400,70300,70400,327,0,5,0,0.0,
20230104,093700,70400,70500,70300,70400,1843,0,5,0,0.0,
20230104,093800,70500,70500,70400,70400,2914,0,5,0,0.0,
20230104,093900,70400,70500,70300,70500,829,0,5,0,0.0,
20230104,094000,70400,70500,70300,70400,2750,0,5,0,0.0,
20230104,094100,70400,70400,70300,70400,1654,0,5,0,0.0,
20230104,094200,70400,70400,70300,70400,2480,0,5,0,0.0,
20230104,094300,70300,70400,70200,70200,954,0,5,0,0.0,
20230104,094400,70200,70300,70100,70100,2303,0,5,0,0.0,
20230104,094500,70200,70200,70000,70100,1742,0,5,0,0.0,
20230104,094600,70100,70200,70000,70000,1034,0,5,0,0.0,
20230104,094700,70000,70100,70000,70000,1408,0,5,0,0.0,
20230104,094800,70000,70400,70000,70400,3652,0,5,0,0.0,
20230104,094900,70400,70400,70300,70400,227,0,5,0,0.0,
20230104,095000,70400,70500,70300,70400,1735,0,5,0,0.0,
20230104,095100,70300,70400,70200,70300,323,0,5,0,0.0,
20230104,095200,70300,70300,70200,70300,267,0,5,0,0.0,
20230104,095300,70300,70400,70200,70300,1309,0,5,0,0.0,
20230104,095400,70200,70400,70200,70400,867,0,5,0,0.0,
20230104,095500,70300,70400,70300,70300,2230,0,5,0,0.0,
20230104,095600,70300,70400,70300,70300,629,0,5,0,0.0,
20230104,095700,70400,70400,70400,70400,42,0,5,0,0.0,
20230104,095800,70400,70500,70400,70500,1285,0,5,0,0.0,
20230104,095900,70400,70600,70400,70500,2743,0,5,0,0.0,
20230104,100000,70500,70600,70500,70500,1941,0,5,0,0.0,
20230104,100100,70500,70600,70500,70600,483,0,5,0,0.0,
20230104,100200,70600,70600,70400,70500,1615,0,5,0,0.0,
20230104,100300,70500,70500,70400,70400,445,0,5,0,0.0,
20230104,100400,70400,70700,70300,70700,3206,0,5,0,0.0,
20230104,100500,70600,70700,70600,70600,1645,0,5,0,0.0,
20230104,100600,70600,70600,70500,70600,708,0,5,0,0.0,
20230104,100700,70600,70700,70600,70700,816,0,5,0,0.0,
20230104,100800,70700,70700,70600,70600,194,0,5,0,0.0,
20230104,100900,70700,70700,70600,70600,639,0,5,0,0.0,
20230104,101000,70700,70700,70500,70500,1242,0,5,0,0.0,
20230104,101100,70500,70600,70500,70600,411,0,5,0,0.0,
20230104,101200,70600,70600,70500,70500,620,0,5,0,0.0,
20230104,101300,70500,70600,70500,70600,1005,0,5,0,0.0,
20230104,101400,70600,70600,70500,70500,750,0,5,0,0.0,
20230104,101500,70600,70600,70500,70600,49,0,5,0,0.0,
20230104,101600,70500,70600,70500,70500,1429,0,5,0,0.0,
20230104,101700,70500,70500,70400,70500,289,0,5,0,0.0,
20230104,101800,70500,70500,70300,70400,2537,0,5,0,0.0,
20230104,101900,70400,70400,70300,70400,759,0,5,0,0.0,
20230104,102000,70400,70400,70300,70400,159,0,5,0,0.0,
20230104,102100,70400,70400,70300,70400,81,0,5,0,0.0,
20230104,102200,70400,70500,70300,70500,1613,0,5,0,0.0,
20230104,102300,70400,70500,70400,70500,308,0,5,0,0.0,
20230104,102400,70500,70600,70400,70600,2961,0,5,0,0.0,
20230104,102500,70500,70600,70500,70600,530,0,5,0,0.0,
20230104,102600,70600,70600,70500,70500,862,0,5,0,0.0,
20230104,102700,70500,70600,70500,70600,206,0,5,0,0.0,
20230104,102800,70600,70600,70500,70500,934,0,5,0,0.0,
20230104,102900,70500,70500,70400,70500,147,0,5,0,0.0,
20230104,103000,70500,70500,70400,70500,416,0,5,0,0.0,
20230104,103100,70500,70600,70400,70400,4756,0,5,0,0.0,
20230104,103200,70400,70500,70400,70500,198,0,5,0,0.0,
20230104,103300,70500,70500,70400,70400,350,0,5,0,0.0,
20230104,103400,70400,70400,70300,70400,460,0,5,0,0.0,
20230104,103500,70400,70400,70300,70400,713,0,5,0,0.0,
20230104,103600,70400,70400,70300,70400,249,0,5,0,0.0,
20230104,103700,70300,70400,70300,70400,376,0,5,0,0.0,
20230104,103800,70400,70400,70300,70400,541,0,5,0,0.0,
20230104,103900,70400,70400,70300,70400,335,0,5,0,0.0,
20230104,104000,70400,70400,70300,70300,233,0,5,0,0.0,
20230104,104100,70400,70400,70300,70300,360,0,5,0,0.0,
20230104,104200,70400,70400,70300,70400,602,0,5,0,0.0,
20230104,104300,70400,70400,70300,70400,1693,0,5,0,0.0,
20230104,104400,70400,70500,70400,70400,1116,0,5,0,0.0,
20230104,104500,70500,70600,70500,70600,2051,0,5,0,0.0,
20230104,104600,70600,70600,70500,70600,660,0,5,0,0.0,
20230104,104700,70500,70600,70500,70600,93,0,5,0,0.0,
20230104,104800,70600,70600,70500,70600,61,0,5,0,0.0,
20230104,104900,70600,70600,70500,70600,214,0,5,0,0.0,
20230104,105000,70600,70600,70600,70600,203,0,5,0,0.0,
20230104,105100,70600,70600,70500,70500,414,0,5,0,0.0,
20230104,105200,70500,70600,70500,70600,1052,0,5,0,0.0,
20230104,105300,70600,70700,70500,70700,3301,0,5,0,0.0,
20230104,105400,70700,70700,70600,70700,305,0,5,0,0.0,
20230104,105500,70700,70700,70600,70700,589,0,5,0,0.0,
20230104,105600,70700,70700,70600,70700,122,0,5,0,0.0,
20230104,105700,70700,70700,70600,70700,379,0,5,0,0.0,
20230104,105800,70600,70700,70600,70700,170,0,5,0,0.0,
20230104,105900,70700,70700,70500,70600,1724,0,5,0,0.0,
20230104,110000,70500,70600,70500,70600,231,0,5,0,0.0,
20230104,110100,70600,70600,70500,70600,289,0,5,0,0.0,
20230104,110200,70600,70600,70400,70400,2339,0,5,0,0.0,
20230104,110300,70500,70500,70400,70500,785,0,5,0,0.0,
20230104,110400,70500,70500,70300,70400,988,0,5,0,0.0,
20230104,110500,70400,70400,70300,70400,649,0,5,0,0.0,
20230104,110600,70400,70400,70300,70400,374,0,5,0,0.0,
20230104,110700,70400,70500,70300,70400,993,0,5,0,0.0,
20230104,110800,70400,70500,70400,70500,378,0,5,0,0.0,
20230104,110900,70500,70600,70400,70600,2267,0,5,0,0.0,
20230104,111000,70600,70600,70500,70500,521,0,5,0,0.0,
20230104,111100,70500,70600,70400,70500,1093,0,5,0,0.0,
20230104,111200,70600,70800,70500,70800,7462,0,5,0,0.0,
20230104,111300,70800,70900,70700,70900,848,0,5,0,0.0,
20230104,111400,70900,70900,70800,70900,493,0,5,0,0.0,
20230104,111500,70900,70900,70800,70900,347,0,5,0,0.0,
20230104,111600,70900,70900,70800,70800,1038,0,5,0,0.0,
20230104,111700,70800,70900,70800,70900,1028,0,5,0,0.0,
20230104,111800,70900,70900,70800,70900,264,0,5,0,0.0,
20230104,111900,70900,70900,70800,70900,476,0,5,0,0.0,
20230104,112000,70900,71100,70800,71100,4091,0,5,0,0.0,
20230104,112100,71100,71200,71000,71200,1524,0,5,0,0.0,
20230104,112200,71100,71200,71100,71100,1140,0,5,0,0.0,
20230104,112300,71200,71200,71100,71200,792,0,5,0,0.0,
20230104,112400,71200,71300,71200,71300,1968,0,5,0,0.0,
20230104,112500,71400,71400,71300,71400,650,0,3,0,0.0,
20230104,112600,71400,71500,71300,71500,1791,0,2,0,0.0,
20230104,112700,71500,71600,71400,71600,2261,0,2,0,0.0,
20230104,112800,71600,71600,71500,71600,382,0,2,0,0.0,
20230104,112900,71600,71800,71500,71800,3231,0,2,0,0.0,
20230104,113000,71800,71900,71700,71800,3737,0,2,0,0.0,
20230104,113100,71800,71800,71700,71800,875,0,2,0,0.0,
20230104,113200,71700,71700,71600,71700,1588,0,2,0,0.0,
20230104,113300,71700,71700,71600,71700,410,0,2,0,0.0,
20230104,113400,71700,71700,71600,71700,587,0,2,0,0.0,
20230104,113500,71700,71700,71600,71600,457,0,2,0,0.0,
20230104,113600,71700,71700,71600,71700,886,0,2,0,0.0,
20230104,113700,71700,71700,71600,71600,1174,0,2,0,0.0,
20230104,113800,71700,71700,71600,71700,1285,0,2,0,0.0,
20230104,113900,71600,71700,71600,71700,653,0,2,0,0.0,
20230104,114000,71700,71700,71600,71700,567,0,2,0,0.0,
20230104,114100,71600,71700,71600,71700,747,0,2,0,0.0,
20230104,114200,71600,71700,71600,71600,859,0,2,0,0.0,
20230104,114300,71500,71600,71500,71600,370,0,2,0,0.0,
20230104,114400,71600,71600,71500,71600,814,0,2,0,0.0,
20230104,114500,71600,71700,71600,71600,1038,0,2,0,0.0,
20230104,114600,71600,71700,71600,71700,245,0,2,0,0.0,
20230104,114700,71700,71700,71600,71700,1004,0,2,0,0.0,
20230104,114800,71600,71700,71600,71700,931,0,2,0,0.0,
20230104,114900,71700,71800,71600,71800,3052,0,2,0,0.0,
20230104,115000,71700,71800,71700,71800,311,0,2,0,0.0,
20230104,115100,71800,71800,71700,71800,585,0,2,0,0.0,
20230104,115200,71800,71800,71700,71800,496,0,2,0,0.0,
20230104,115300,71800,71800,71700,71800,335,0,2,0,0.0,
20230104,115400,71800,71800,71700,71800,670,0,2,0,0.0,
20230104,115500,71800,71800,71700,71800,439,0,2,0,0.0,
20230104,115600,71800,71800,71700,71700,1974,0,2,0,0.0,
20230104,115700,71600,71700,71500,71500,2459,0,2,0,0.0,
20230104,115800,71500,71600,71500,71500,1797,0,2,0,0.0,
20230104,115900,71600,71600,71400,71500,1343,0,2,0,0.0,
20230104,120000,71400,71500,71400,71400,605,0,3,0,0.0,
20230104,120100,71500,71500,71400,71500,675,0,2,0,0.0,
20230104,120200,71500,71600,71400,71600,5112,0,2,0,0.0,
20230104,120300,71600,71600,71500,71600,752,0,2,0,0.0,
20230104,120400,71600,71600,71500,71600,529,0,2,0,0.0,
20230104,120500,71600,71800,71600,71800,1880,0,2,0,0.0,
20230104,120600,71700,71700,71600,71700,864,0,2,0,0.0,
20230104,120700,71700,71800,71700,71800,625,0,2,0,0.0,
20230104,120800,71700,71800,71700,71700,369,0,2,0,0.0,
20230104,120900,71800,71800,71700,71800,549,0,2,0,0.0,
20230104,121000,71800,71800,71700,71800,356,0,2,0,0.0,
20230104,121100,71700,71800,71700,71800,697,0,2,0,0.0,
20230104,121200,71800,71800,71700,71800,1044,0,2,0,0.0,
20230104,121300,71800,71800,71700,71700,441,0,2,0,0.0,
20230104,121400,71700,71800,71700,71800,605,0,2,0,0.0,
20230104,121500,71800,71900,71700,71800,1915,0,2,0,0.0,
20230104,121600,71800,71900,71800,71900,353,0,2,0,0.0,
20230104,121700,71900,71900,71900,71900,230,0,2,0,0.0,
20230104,121800,71900,71900,71800,71900,759,0,2,0,0.0,
20230104,121900,71900,71900,71800,71900,468,0,2,0,0.0,
20230104,122000,71900,71900,71800,71800,1064,0,2,0,0.0,
20230104,122100,71800,71900,71800,71800,730,0,2,0,0.0,
20230104,122200,71800,71900,71700,71900,522,0,2,0,0.0,
20230104,122300,71800,71900,71700,71700,1112,0,2,0,0.0,
20230104,122400,71800,71900,71700,71900,922,0,2,0,0.0,
20230104,122500,71800,71900,71700,71900,369,0,2,0,0.0,
20230104,122600,71900,71900,71800,71800,646,0,2,0,0.0,
20230104,122700,71800,71800,71700,71800,237,0,2,0,0.0,
20230104,122800,71800,71900,71700,71800,2320,0,2,0,0.0,
20230104,122900,71900,71900,71800,71900,193,0,2,0,0.0,
20230104,123000,71900,71900,71800,71900,619,0,2,0,0.0,
20230104,123100,71900,72000,71800,72000,825,0,2,0,0.0,
20230104,123200,72000,72000,71900,71900,930,0,2,0,0.0,
20230104,123300,71900,72000,71900,72000,1255,0,2,0,0.0,
20230104,123400,71900,72000,71900,71900,819,0,2,0,0.0,
20230104,123500,72000,72000,71900,72000,288,0,2,0,0.0,
20230104,123600,72000,72000,71900,72000,1010,0,2,0,0.0,
20230104,123700,71900,72100,71900,72100,323,0,2,0,0.0,
20230104,123800,72100,72100,72000,72000,558,0,2,0,0.0,
20230104,123900,72100,72100,72000,72100,1126,0,2,0,0.0,
20230104,124000,72100,72100,72000,72100,476,0,2,0,0.0,
20230104,124100,72100,72100,72000,72100,637,0,2,0,0.0,
20230104,124200,72100,72100,72000,72100,435,0,2,0,0.0,
20230104,124300,72100,72100,72000,72100,673,0,2,0,0.0,
20230104,124400,72100,72100,72000,72100,535,0,2,0,0.0,
20230104,124500,72100,72100,71900,72000,2475,0,2,0,0.0,
20230104,124600,72000,72000,71900,71900,897,0,2,0,0.0,
20230104,124700,72000,72000,71900,71900,238,0,2,0,0.0,
20230104,124800,72000,72000,71900,71900,1148,0,2,0,0.0,
20230104,124900,72000,72000,71800,72000,780,0,2,0,0.0,
20230104,125000,71900,72000,71800,72000,395,0,2,0,0.0,
20230104,125100,71900,72000,71900,72000,520,0,2,0,0.0,
20230104,125200,72000,72000,71900,72000,140,0,2,0,0.0,
20230104,125300,72000,72000,71900,72000,621,0,2,0,0.0,
20230104,125400,72000,72000,71900,72000,699,0,2,0,0.0,
20230104,125500,71900,72000,71800,71900,3048,0,2,0,0.0,
20230104,125600,71800,71900,71700,71800,360,0,2,0,0.0,
20230104,125700,71900,71900,71700,71800,945,0,2,0,0.0,
20230104,125800,71700,71800,71700,71700,839,0,2,0,0.0,
20230104,125900,71800,71800,71600,71800,854,0,2,0,0.0,
20230104,130000,71800,71800,71700,71700,322,0,2,0,0.0,
20230104,130100,71700,71800,71700,71800,787,0,2,0,0.0,
20230104,130200,71800,71800,71700,71700,472,0,2,0,0.0,
20230104,130300,71700,71800,71500,71800,4606,0,2,0,0.0,
20230104,130400,71700,71800,71700,71800,491,0,2,0,0.0,
20230104,130500,71800,71800,71700,71700,960,0,2,0,0.0,
20230104,130600,71700,71700,71600,71700,375,0,2,0,0.0,
20230104,130700,71700,71700,71600,71700,1157,0,2,0,0.0,
20230104,130800,71600,71700,71600,71600,312,0,2,0,0.0,
20230104,130900,71600,71700,71600,71600,607,0,2,0,0.0,
20230104,131000,71600,71700,71600,71700,219,0,2,0,0.0,
20230104,131100,71700,71700,71400,71500,2361,0,2,0,0.0,
20230104,131200,71500,71500,71400,71400,1929,0,3,0,0.0,
20230104,131300,71500,71500,71400,71400,813,0,3,0,0.0,
20230104,131400,71400,71700,71200,71700,5495,0,2,0,0.0,
20230104,131500,71700,71700,71400,71400,1090,0,3,0,0.0,
20230104,131600,71500,71500,71400,71400,834,0,3,0,0.0,
20230104,131700,71400,71500,71400,71400,850,0,3,0,0.0,
20230104,131800,71500,71500,71400,71400,1448,0,3,0,0.0,
20230104,131900,71500,71500,71400,71400,272,0,3,0,0.0,
20230104,132000,71500,71500,71300,71300,825,0,5,0,0.0,
20230104,132100,71400,71400,71300,71300,579,0,5,0,0.0,
20230104,132200,71400,71400,71300,71400,649,0,3,0,0.0,
20230104,132300,71300,71400,71200,71300,960,0,5,0,0.0,
20230104,132400,71300,71400,71200,71400,1141,0,3,0,0.0,
20230104,132500,71400,71500,71300,71400,1037,0,3,0,0.0,
20230104,132600,71400,71400,71300,71400,338,0,3,0,0.0,
20230104,132700,71300,71400,71300,71300,787,0,5,0,0.0,
20230104,132800,71200,71400,71100,71400,2336,0,3,0,0.0,
20230104,132900,71300,71400,71200,71400,285,0,3,0,0.0,
20230104,133000,71300,71400,71100,71200,1943,0,5,0,0.0,
20230104,133100,71100,71200,71100,71100,259,0,5,0,0.0,
20230104,133200,71200,71200,71100,71200,1149,0,5,0,0.0,
20230104,133300,71200,71300,71100,71200,614,0,5,0,0.0,
20230104,133400,71200,71200,71100,71100,199,0,5,0,0.0,
20230104,133500,71100,71200,71100,71100,709,0,5,0,0.0,
20230104,133600,71100,71200,71100,71200,1041,0,5,0,0.0,
20230104,133700,71100,71200,71100,71200,636,0,5,0,0.0,
20230104,133800,71100,71200,71100,71200,398,0,5,0,0.0,
20230104,133900,71100,71200,71100,71100,384,0,5,0,0.0,
20230104,134000,71200,71200,71100,71100,472,0,5,0,0.0,
20230104,134100,71100,71100,71000,71000,1623,0,5,0,0.0,
20230104,134200,71000,71100,71000,71000,1394,0,5,0,0.0,
20230104,134300,71000,71100,71000,71100,393,0,5,0,0.0,
20230104,134400,71100,71100,71000,71000,656,0,5,0,0.0,
20230104,134500,71100,71200,71000,71200,760,0,5,0,0.0,
20230104,134600,71200,71200,71100,71100,193,0,5,0,0.0,
20230104,134700,71100,71300,71100,71300,816,0,5,0,0.0,
20230104,134800,71300,71400,71200,71300,2612,0,5,0,0.0,
20230104,134900,71300,71600,71300,71500,2297,0,2,0,0.0,
20230104,135000,71500,71500,71400,71500,655,0,2,0,0.0,
20230104,135100,71400,71500,71400,71400,274,0,3,0,0.0,
20230104,135200,71500,71500,71400,71400,327,0,3,0,0.0,
20230104,135300,71500,71500,71400,71400,502,0,3,0,0.0,
20230104,135400,71400,71500,71400,71500,139,0,2,0,0.0,
20230104,135500,71500,71500,71400,71500,556,0,2,0,0.0,
20230104,135600,71400,71500,71400,71400,450,0,3,0,0.0,
20230104,135700,71400,71500,71400,71400,355,0,3,0,0.0,
20230104,135800,71400,71500,71400,71500,916,0,2,0,0.0,
20230104,135900,71500,71500,71400,71500,713,0,2,0,0.0,
20230104,140000,71500,71500,71400,71400,736,0,3,0,0.0,
20230104,140100,71500,71600,71400,71500,639,0,2,0,0.0,
20230104,140200,71600,71600,71600,71600,239,0,2,0,0.0,
20230104,140300,71500,71700,71500,71600,2126,0,2,0,0.0,
20230104,140400,71600,71700,71600,71700,281,0,2,0,0.0,
20230104,140500,71600,71700,71600,71700,645,0,2,0,0.0,
20230104,140600,71700,71800,71600,71800,1069,0,2,0,0.0,
20230104,140700,71800,71800,71700,71800,3123,0,2,0,0.0,
20230104,140800,71700,71800,71700,71700,741,0,2,0,0.0,
20230104,140900,71700,71900,71700,71900,113,0,2,0,0.0,
20230104,141000,71900,71900,71800,71900,487,0,2,0,0.0,
20230104,141100,71900,71900,71800,71900,781,0,2,0,0.0,
20230104,141200,71800,71900,71800,71900,361,0,2,0,0.0,
20230104,141300,71800,71900,71800,71800,618,0,2,0,0.0,
20230104,141400,71900,71900,71700,71800,2528,0,2,0,0.0,
20230104,141500,71800,71800,71700,71700,332,0,2,0,0.0,
20230104,141600,71700,71800,71600,71700,1035,0,2,0,0.0,
20230104,141700,71700,71700,71600,71700,366,0,2,0,0.0,
20230104,141800,71700,71800,71600,71800,1518,0,2,0,0.0,
20230104,141900,71800,71800,71700,71700,1035,0,2,0,0.0,
20230104,142000,71800,71800,71700,71800,495,0,2,0,0.0,
20230104,142100,71700,71800,71600,71700,1010,0,2,0,0.0,
20230104,142200,71600,71700,71600,71600,572,0,2,0,0.0,
20230104,142300,71600,71800,71600,71700,821,0,2,0,0.0,
20230104,142400,71700,71700,71600,71700,482,0,2,0,0.0,
20230104,142500,71700,71700,71500,71600,1969,0,2,0,0.0,
20230104,142600,71600,71600,71400,71600,1617,0,2,0,0.0,
20230104,142700,71500,71600,71500,71600,202,0,2,0,0.0,
20230104,142800,71600,71600,71500,71600,262,0,2,0,0.0,
20230104,142900,71600,71600,71500,71600,1054,0,2,0,0.0,
20230104,143000,71500,71600,71500,71600,628,0,2,0,0.0,
20230104,143100,71600,71700,71500,71500,1986,0,2,0,0.0,
20230104,143200,71500,71600,71500,71600,144,0,2,0,0.0,
20230104,143300,71500,71600,71500,71500,291,0,2,0,0.0,
20230104,143400,71600,71600,71400,71400,785,0,3,0,0.0,
20230104,143500,71400,71600,71400,71500,470,0,2,0,0.0,
20230104,143600,71500,71600,71500,71500,279,0,2,0,0.0,
20230104,143700,71500,71600,71500,71500,451,0,2,0,0.0,
20230104,143800,71600,71600,71500,71600,509,0,2,0,0.0,
20230104,143900,71500,71600,71500,71600,591,0,2,0,0.0,
20230104,144000,71500,71600,71500,71600,390,0,2,0,0.0,
20230104,144100,71600,71600,71500,71600,591,0,2,0,0.0,
20230104,144200,71600,71600,71500,71600,488,0,2,0,0.0,
20230104,144300,71600,71600,71500,71600,1243,0,2,0,0.0,
20230104,144400,71600,71700,71600,71600,1306,0,2,0,0.0,
20230104,144500,71600,71700,71600,71700,648,0,2,0,0.0,
20230104,144600,71600,71800,71600,71800,3425,0,2,0,0.0,
20230104,144700,71800,71900,71700,71900,3105,0,2,0,0.0,
20230104,144800,71900,71900,71800,71800,131,0,2,0,0.0,
20230104,144900,71900,71900,71800,71800,821,0,2,0,0.0,
20230104,145000,71900,71900,71800,71800,1156,0,2,0,0.0,
20230104,145100,71800,71800,71700,71700,1778,0,2,0,0.0,
20230104,145200,71800,71900,71800,71800,780,0,2,0,0.0,
20230104,145300,71900,71900,71700,71700,192,0,2,0,0.0,
20230104,145400,71800,71800,71700,71800,637,0,2,0,0.0,
20230104,145500,71700,71800,71700,71800,983,0,2,0,0.0,
20230104,145600,71700,71800,71700,71800,737,0,2,0,0.0,
20230104,145700,71800,71800,71700,71800,1621,0,2,0,0.0,
20230104,145800,71800,71800,71700,71800,599,0,2,0,0.0,
20230104,145900,71800,71900,71700,71800,2294,0,2,0,0.0,
20230104,150000,71900,71900,71800,71900,747,0,2,0,0.0,
20230104,150100,71800,71900,71800,71800,774,0,2,0,0.0,
20230104,150200,71800,71900,71700,71800,1305,0,2,0,0.0,
20230104,150300,71800,71800,71700,71800,498,0,2,0,0.0,
20230104,150400,71800,71800,71700,71700,1461,0,2,0,0.0,
20230104,150500,71700,71800,71700,71800,872,0,2,0,0.0,
20230104,150600,71700,71800,71700,71800,854,0,2,0,0.0,
20230104,150700,71800,71800,71700,71800,510,0,2,0,0.0,
20230104,150800,71800,71800,71700,71800,1286,0,2,0,0.0,
20230104,150900,71800,71900,71700,71800,952,0,2,0,0.0,
20230104,151000,71800,71900,71800,71800,1973,0,2,0,0.0,
20230104,151100,71800,71900,71800,71800,366,0,2,0,0.0,
20230104,151200,71900,71900,71800,71800,1968,0,2,0,0.0,
20230104,151300,71800,71900,71800,71900,2051,0,2,0,0.0,
20230104,151400,71800,71900,71800,71800,1989,0,2,0,0.0,
20230104,151500,71800,72000,71800,71900,4306,0,2,0,0.0,
20230104,151600,71800,72000,71800,71800,2414,0,2,0,0.0,
20230104,151700,71800,71900,71800,71800,1701,0,2,0,0.0,
20230104,151800,71900,71900,71800,71800,269,0,2,0,0.0,
20230104,151900,71900,71900,71700,71700,676,0,2,0,0.0,
20230104,152000,71800,71800,71700,71700,712,0,2,0,0.0,
20230104,153000,71800,71800,71800,71800,16903,0,2,0,0.0,
